Date		Open		High		Low		Close*		Adj Close**	Volumes
Oct 14, 2021	57,372.83	58,478.73	56,957.07	57,321.52	57,321.52	36,615,791,366
Oct 13, 2021	56,038.26	57,688.66	54,370.97	57,401.10	57,401.10	41,684,252,783
Oct 12, 2021	57,526.83	57,627.88	54,477.97	56,041.06	56,041.06	41,083,758,949
Oct 11, 2021	54,734.13	57,793.04	54,519.77	57,484.79	57,484.79	42,637,331,698
Oct 10, 2021	54,952.82	56,401.30	54,264.26	54,771.58	54,771.58	39,527,792,364
Oct 09, 2021	53,929.78	55,397.95	53,735.14	54,968.22	54,968.22	32,491,211,414
Oct 08, 2021	53,802.14	55,922.98	53,688.05	53,967.85	53,967.85	34,800,873,924
Oct 07, 2021	55,338.63	55,338.63	53,525.47	53,805.98	53,805.98	36,807,860,413
Oct 06, 2021	51,486.66	55,568.46	50,488.19	55,361.45	55,361.45	49,034,730,168
Oct 05, 2021	49,174.96	51,839.98	49,072.84	51,514.81	51,514.81	35,873,904,236
Oct 04, 2021	48,208.91	49,456.78	47,045.00	49,112.90	49,112.90	33,383,173,002
Oct 03, 2021	47,680.03	49,130.69	47,157.29	48,199.95	48,199.95	26,638,115,879
Oct 02, 2021	48,137.47	48,282.06	47,465.50	47,711.49	47,711.49	30,614,346,492
Oct 01, 2021	43,816.74	48,436.01	43,320.02	48,116.94	48,116.94	42,850,641,582
Sep 30, 2021	41,551.27	44,092.60	41,444.58	43,790.89	43,790.89	31,141,681,925
Sep 29, 2021	41,064.98	42,545.26	40,829.67	41,564.36	41,564.36	30,602,359,905
Sep 28, 2021	42,200.90	42,775.14	40,931.66	41,034.54	41,034.54	30,214,940,550
Sep 27, 2021	43,234.18	44,313.25	42,190.63	42,235.73	42,235.73	30,980,029,059
Sep 26, 2021	42,721.63	43,919.30	40,848.46	43,208.54	43,208.54	30,661,222,077
Sep 25, 2021	42,840.89	42,996.26	41,759.92	42,716.59	42,716.59	31,604,717,236
Sep 24, 2021	44,894.30	45,080.49	40,936.56	42,839.75	42,839.75	42,839,345,714
Sep 23, 2021	43,560.30	44,942.18	43,109.34	44,895.10	44,895.10	34,244,064,430
Sep 22, 2021	40,677.95	43,978.62	40,625.63	43,574.51	43,574.51	38,139,709,246
Sep 21, 2021	43,012.23	43,607.61	39,787.61	40,693.68	40,693.68	48,701,090,088
Sep 20, 2021	47,261.41	47,328.20	42,598.91	42,843.80	42,843.80	43,909,845,642
Sep 19, 2021	48,268.86	48,328.37	46,919.80	47,260.22	47,260.22	26,967,722,648
Sep 18, 2021	47,273.53	48,791.78	47,087.29	48,278.36	48,278.36	28,575,630,451
Sep 17, 2021	47,771.00	48,160.92	46,832.52	47,267.52	47,267.52	28,727,713,711
Sep 16, 2021	48,158.91	48,486.83	47,079.56	47,783.36	47,783.36	31,764,293,754
Sep 15, 2021	47,098.00	48,450.47	46,773.33	48,176.35	48,176.35	30,484,496,466
Sep 14, 2021	44,960.05	47,218.13	44,752.33	47,092.49	47,092.49	38,652,152,880
Sep 13, 2021	46,057.21	46,598.68	43,591.32	44,963.07	44,963.07	40,969,943,253
Sep 12, 2021	45,206.63	46,364.88	44,790.46	46,063.27	46,063.27	27,881,980,161
Sep 11, 2021	44,869.84	45,969.29	44,818.27	45,201.46	45,201.46	34,499,835,245
Sep 10, 2021	46,396.66	47,031.74	44,344.48	44,883.91	44,883.91	39,154,666,597
Sep 09, 2021	45,774.74	47,261.95	45,669.74	46,391.42	46,391.42	38,672,657,013
Sep 08, 2021	46,827.76	47,334.05	44,561.39	46,091.39	46,091.39	49,007,762,488
Sep 07, 2021	52,660.48	52,853.77	43,285.21	46,811.13	46,811.13	65,210,059,683
Sep 06, 2021	51,769.00	52,700.94	51,053.68	52,633.54	52,633.54	38,884,105,426
Sep 05, 2021	49,937.86	51,868.68	49,538.60	51,753.41	51,753.41	30,322,676,319
Sep 04, 2021	50,009.32	50,545.58	49,548.78	49,944.63	49,944.63	37,471,327,794
Sep 03, 2021	49,288.25	50,982.27	48,386.09	50,025.38	50,025.38	43,206,179,619
Sep 02, 2021	48,807.85	50,343.42	48,652.32	49,327.72	49,327.72	39,508,070,319
Sep 01, 2021	47,099.77	49,111.09	46,562.44	48,847.03	48,847.03	39,139,399,125
Aug 31, 2021	47,024.34	48,189.55	46,750.09	47,166.69	47,166.69	34,730,363,427
Aug 30, 2021	48,834.85	48,925.61	46,950.27	47,054.98	47,054.98	31,847,007,016
Aug 29, 2021	48,911.25	49,644.11	47,925.86	48,829.83	48,829.83	25,889,650,240
Aug 28, 2021	49,072.59	49,283.50	48,499.24	48,902.40	48,902.40	28,568,103,401
Aug 27, 2021	46,894.55	49,112.79	46,394.28	49,058.67	49,058.67	34,511,076,995
Aug 26, 2021	49,002.64	49,347.58	46,405.78	46,942.22	46,942.22	32,666,549,568
Aug 25, 2021	47,727.26	49,202.88	47,163.61	48,960.79	48,960.79	32,646,349,931
Aug 24, 2021	49,562.35	49,878.77	47,687.12	47,706.12	47,706.12	35,361,168,834
Aug 23, 2021	49,291.68	50,482.08	49,074.61	49,546.15	49,546.15	34,305,053,719
Aug 22, 2021	48,869.11	49,471.61	48,199.94	49,321.65	49,321.65	25,370,975,378
Aug 21, 2021	49,327.07	49,717.02	48,312.20	48,905.49	48,905.49	40,585,205,312
Aug 20, 2021	46,723.12	49,342.15	46,650.71	49,339.18	49,339.18	34,706,867,452
Aug 19, 2021	44,741.88	46,970.76	43,998.32	46,717.58	46,717.58	37,204,312,299
Aug 18, 2021	44,686.75	45,952.06	44,364.03	44,801.19	44,801.19	32,194,123,075
Aug 17, 2021	45,936.46	47,139.57	44,512.42	44,695.36	44,695.36	33,451,362,600
Aug 16, 2021	47,019.96	47,998.10	45,700.32	46,004.48	46,004.48	32,776,876,610
Aug 15, 2021	47,096.67	47,357.11	45,579.59	47,047.00	47,047.00	30,988,958,446
Aug 14, 2021	47,810.69	48,098.68	46,177.63	47,096.95	47,096.95	31,211,354,442
Aug 13, 2021	44,439.69	47,831.98	44,282.42	47,793.32	47,793.32	31,744,259,539
Aug 12, 2021	45,576.88	46,228.91	43,861.45	44,428.29	44,428.29	33,723,620,826
Aug 11, 2021	45,599.70	46,735.63	45,351.71	45,593.64	45,593.64	34,319,709,073
Aug 10, 2021	46,280.85	46,637.99	44,705.55	45,585.03	45,585.03	33,546,019,517
Aug 09, 2021	43,791.93	46,456.83	42,848.69	46,365.40	46,365.40	38,734,079,049
Aug 08, 2021	44,574.44	45,282.35	43,331.91	43,798.12	43,798.12	36,302,664,750
Aug 07, 2021	42,832.80	44,689.86	42,618.57	44,555.80	44,555.80	40,030,862,141
Aug 06, 2021	40,865.87	43,271.66	39,932.18	42,816.50	42,816.50	38,226,483,046
Aug 05, 2021	39,744.52	41,341.93	37,458.00	40,869.55	40,869.55	35,185,031,017
Aug 04, 2021	38,213.33	39,952.30	37,589.16	39,747.50	39,747.50	25,372,562,724
Aug 03, 2021	39,178.40	39,750.03	37,782.05	38,152.98	38,152.98	26,189,830,450
Aug 02, 2021	39,907.26	40,419.18	38,746.35	39,201.95	39,201.95	25,595,265,436
Aug 01, 2021	41,460.84	42,541.68	39,540.94	39,974.89	39,974.89	26,688,438,115
Jul 31, 2021	42,196.30	42,231.45	41,110.83	41,626.20	41,626.20	25,802,845,343
Jul 30, 2021	40,027.48	42,235.55	38,397.36	42,235.55	42,235.55	33,072,782,960
Jul 29, 2021	39,995.45	40,593.07	39,352.06	40,008.42	40,008.42	27,167,146,027
Jul 28, 2021	39,503.19	40,816.07	38,862.44	39,995.91	39,995.91	38,702,404,695
Jul 27, 2021	37,276.04	39,406.94	36,441.73	39,406.94	39,406.94	35,097,370,560
Jul 26, 2021	35,384.03	40,499.68	35,287.31	37,337.54	37,337.54	51,022,126,212
Jul 25, 2021	34,290.29	35,364.93	33,881.84	35,350.19	35,350.19	20,856,685,287
Jul 24, 2021	33,593.73	34,490.39	33,424.86	34,292.45	34,292.45	21,664,706,865
Jul 23, 2021	32,305.96	33,581.55	32,057.89	33,581.55	33,581.55	22,552,046,192
Jul 22, 2021	32,138.87	32,576.40	31,745.30	32,313.11	32,313.11	19,555,230,518
Jul 21, 2021	29,796.29	32,752.33	29,526.18	32,110.69	32,110.69	28,203,024,559
Jul 20, 2021	30,838.29	31,006.19	29,360.96	29,807.35	29,807.35	23,148,267,245
Jul 19, 2021	31,800.01	31,885.86	30,563.73	30,817.83	30,817.83	20,434,789,545
Jul 18, 2021	31,533.88	32,399.00	31,215.49	31,796.81	31,796.81	18,787,986,667
Jul 17, 2021	31,397.31	31,935.95	31,223.99	31,533.07	31,533.07	18,895,018,942
Jul 16, 2021	31,841.55	32,218.41	31,100.67	31,421.54	31,421.54	23,699,476,918
Jul 15, 2021	32,827.88	33,159.64	31,175.71	31,780.73	31,780.73	21,300,524,237
Jul 14, 2021	32,723.85	33,061.40	31,639.13	32,822.35	32,822.35	21,376,531,210
Jul 13, 2021	33,125.47	33,327.10	32,261.42	32,702.03	32,702.03	19,120,856,669
Jul 12, 2021	34,254.02	34,592.16	32,697.31	33,155.85	33,155.85	24,321,499,537
Jul 11, 2021	33,509.08	34,584.70	33,346.74	34,240.19	34,240.19	20,108,729,370
Jul 10, 2021	33,811.24	34,209.07	33,116.01	33,520.52	33,520.52	22,971,873,468
Jul 09, 2021	32,861.67	34,042.29	32,318.88	33,798.01	33,798.01	27,436,021,028
Jul 08, 2021	33,889.61	33,907.91	32,133.18	32,877.37	32,877.37	29,910,396,946
Jul 07, 2021	34,225.68	34,997.66	33,839.29	33,855.33	33,855.33	24,796,027,477
Jul 06, 2021	33,723.51	35,038.54	33,599.92	34,235.20	34,235.20	26,501,259,870
Jul 05, 2021	35,284.34	35,284.34	33,213.66	33,746.00	33,746.00	26,721,554,282
Jul 04, 2021	34,665.57	35,937.57	34,396.48	35,287.78	35,287.78	24,924,307,911
Jul 03, 2021	33,854.42	34,909.26	33,402.70	34,668.55	34,668.55	24,383,958,643
Jul 02, 2021	33,549.60	33,939.59	32,770.68	33,897.05	33,897.05	38,728,974,942
Jul 01, 2021	35,035.98	35,035.98	32,883.78	33,572.12	33,572.12	37,838,957,079
Jun 30, 2021	35,908.39	36,074.76	34,086.15	35,040.84	35,040.84	34,059,036,099
Jun 29, 2021	34,475.56	36,542.11	34,252.48	35,867.78	35,867.78	37,901,460,044
Jun 28, 2021	34,679.12	35,219.89	33,902.07	34,434.34	34,434.34	33,892,523,752
Jun 27, 2021	32,287.52	34,656.13	32,071.76	34,649.64	34,649.64	35,511,640,894
Jun 26, 2021	31,594.66	32,637.59	30,184.50	32,186.28	32,186.28	38,585,385,521
Jun 25, 2021	34,659.11	35,487.25	31,350.88	31,637.78	31,637.78	40,230,904,226
Jun 24, 2021	33,682.80	35,228.85	32,385.21	34,662.44	34,662.44	33,123,368,116
Jun 23, 2021	32,515.71	34,753.41	31,772.63	33,723.03	33,723.03	46,317,108,925
Jun 22, 2021	31,622.38	33,292.45	28,893.62	32,505.66	32,505.66	58,964,353,058
Jun 21, 2021	35,641.14	35,721.64	31,295.94	31,676.69	31,676.69	52,809,038,594
Jun 20, 2021	35,563.14	36,059.48	33,432.07	35,698.30	35,698.30	36,664,034,054
Jun 19, 2021	35,854.53	36,457.80	34,933.06	35,615.87	35,615.87	31,207,279,719
Jun 18, 2021	38,099.48	38,187.26	35,255.86	35,787.25	35,787.25	36,200,887,275
Jun 17, 2021	38,341.42	39,513.67	37,439.68	38,053.50	38,053.50	37,096,670,047
Jun 16, 2021	40,168.69	40,516.78	38,176.04	38,347.06	38,347.06	39,211,635,100
Jun 15, 2021	40,427.17	41,295.27	39,609.47	40,406.27	40,406.27	46,420,149,185
Jun 14, 2021	39,016.97	40,978.36	38,757.29	40,218.48	40,218.48	43,148,914,673
Jun 13, 2021	35,555.79	39,322.78	34,864.11	39,097.86	39,097.86	40,669,112,838
Jun 12, 2021	37,340.14	37,408.93	34,728.19	35,552.52	35,552.52	37,924,228,550
Jun 11, 2021	36,697.03	37,608.70	36,044.45	37,334.40	37,334.40	38,699,736,985
Jun 10, 2021	37,389.52	38,334.32	35,847.59	36,702.60	36,702.60	43,576,032,854
Jun 09, 2021	33,416.98	37,537.37	32,475.87	37,345.12	37,345.12	53,972,919,008
Jun 08, 2021	33,589.52	34,017.39	31,114.44	33,472.63	33,472.63	49,902,050,442
Jun 07, 2021	35,835.27	36,790.57	33,480.64	33,560.71	33,560.71	33,683,936,663
Jun 06, 2021	35,538.61	36,436.42	35,304.58	35,862.38	35,862.38	28,913,440,585
Jun 05, 2021	36,880.16	37,917.71	34,900.41	35,551.96	35,551.96	35,959,473,399
Jun 04, 2021	39,242.48	39,242.48	35,717.72	36,894.41	36,894.41	41,831,090,187
Jun 03, 2021	37,599.41	39,478.95	37,243.97	39,208.77	39,208.77	35,460,750,427
Jun 02, 2021	36,699.92	38,231.34	35,966.31	37,575.18	37,575.18	33,070,867,190
Jun 01, 2021	37,293.79	37,896.73	35,787.09	36,684.93	36,684.93	34,639,423,297
May 31, 2021	35,658.59	37,468.25	34,241.95	37,332.86	37,332.86	39,009,847,639
May 30, 2021	34,607.41	36,400.67	33,520.74	35,678.13	35,678.13	31,646,080,921
May 29, 2021	35,684.16	37,234.50	33,693.93	34,616.07	34,616.07	45,231,013,335
May 28, 2021	38,507.08	38,856.97	34,779.04	35,697.61	35,697.61	55,200,191,952
May 27, 2021	39,316.89	40,379.62	37,247.90	38,436.97	38,436.97	43,210,968,721
May 26, 2021	38,392.63	40,782.08	37,905.84	39,294.20	39,294.20	51,346,735,160
May 25, 2021	38,795.78	39,776.35	36,581.43	38,402.22	38,402.22	56,211,915,803
May 24, 2021	34,700.36	39,835.14	34,551.08	38,705.98	38,705.98	67,359,584,098
May 23, 2021	37,531.45	38,289.22	31,227.34	34,770.58	34,770.58	78,469,274,361
May 22, 2021	37,371.03	38,831.05	35,383.68	37,536.63	37,536.63	57,377,273,240
May 21, 2021	40,596.95	42,172.17	33,616.45	37,304.69	37,304.69	82,051,616,861
May 20, 2021	36,753.67	42,462.98	35,050.62	40,782.74	40,782.74	88,281,943,359
May 19, 2021	42,944.98	43,546.12	30,681.50	37,002.44	37,002.44	126,358,098,747
May 18, 2021	43,488.06	45,812.46	42,367.83	42,909.40	42,909.40	56,187,365,084
May 17, 2021	46,415.90	46,623.56	42,207.29	43,537.51	43,537.51	74,903,638,450
May 16, 2021	46,716.64	49,720.04	43,963.35	46,456.06	46,456.06	64,047,871,555
May 15, 2021	49,855.50	50,639.66	46,664.14	46,760.19	46,760.19	59,161,047,474
May 14, 2021	49,682.98	51,438.12	48,868.58	49,880.54	49,880.54	55,737,497,453
May 13, 2021	49,735.43	51,330.84	46,980.02	49,716.19	49,716.19	96,721,152,926
May 12, 2021	56,714.53	57,939.36	49,150.54	49,150.54	49,150.54	75,215,403,907
May 11, 2021	55,847.24	56,872.54	54,608.65	56,704.57	56,704.57	61,308,396,325
May 10, 2021	58,250.87	59,519.36	54,071.46	55,859.80	55,859.80	71,776,546,298
May 09, 2021	58,877.39	59,210.88	56,482.00	58,232.32	58,232.32	65,906,690,347
May 08, 2021	57,352.77	59,464.61	56,975.21	58,803.78	58,803.78	65,382,980,634
May 07, 2021	56,413.95	58,606.63	55,321.85	57,356.40	57,356.40	68,434,023,376
May 06, 2021	57,441.31	58,363.32	55,382.51	56,396.52	56,396.52	69,523,285,106
May 05, 2021	53,252.16	57,911.36	52,969.05	57,424.01	57,424.01	69,241,316,747
May 04, 2021	57,214.18	57,214.18	53,191.43	53,333.54	53,333.54	68,564,706,967
May 03, 2021	56,620.27	58,973.31	56,590.87	57,200.29	57,200.29	51,713,139,031
May 02, 2021	57,825.86	57,902.59	56,141.91	56,631.08	56,631.08	38,177,405,335
May 01, 2021	57,714.66	58,448.34	57,052.27	57,828.05	57,828.05	42,836,427,360
Apr 30, 2021	53,568.66	57,900.72	53,129.60	57,750.18	57,750.18	52,395,931,985
Apr 29, 2021	54,858.09	55,115.84	52,418.03	53,555.11	53,555.11	46,088,929,780
Apr 28, 2021	55,036.64	56,227.21	53,887.92	54,824.70	54,824.70	48,000,572,955
Apr 27, 2021	54,030.30	55,416.96	53,319.19	55,033.12	55,033.12	49,448,222,757
Apr 26, 2021	49,077.79	54,288.00	48,852.80	54,021.75	54,021.75	58,284,039,825
Apr 25, 2021	50,052.83	50,506.02	47,159.48	49,004.25	49,004.25	46,117,114,240
Apr 24, 2021	51,143.23	51,167.56	48,805.29	50,050.87	50,050.87	49,014,494,781
Apr 23, 2021	51,739.81	52,120.79	47,714.66	51,093.65	51,093.65	86,668,667,320
Apr 22, 2021	53,857.11	55,410.23	50,583.81	51,762.27	51,762.27	74,798,630,778
Apr 21, 2021	56,471.13	56,757.97	53,695.47	53,906.09	53,906.09	54,926,612,466
Apr 20, 2021	55,681.79	57,062.15	53,448.05	56,473.03	56,473.03	67,849,323,955
Apr 19, 2021	56,191.59	57,520.05	54,368.59	55,724.27	55,724.27	65,344,865,159
Apr 18, 2021	60,701.89	61,057.46	52,829.54	56,216.18	56,216.18	97,468,872,758
Apr 17, 2021	61,529.92	62,572.18	60,361.35	60,683.82	60,683.82	66,138,759,198
Apr 16, 2021	63,258.50	63,594.72	60,222.53	61,572.79	61,572.79	84,293,007,468
Apr 15, 2021	63,075.20	63,821.67	62,208.96	63,314.01	63,314.01	60,954,381,579
Apr 14, 2021	63,523.75	64,863.10	61,554.80	63,109.70	63,109.70	77,451,779,687
Apr 13, 2021	59,890.02	63,742.29	59,869.96	63,503.46	63,503.46	69,983,454,362
Apr 12, 2021	60,175.95	61,253.04	59,589.88	59,893.45	59,893.45	51,828,688,519
Apr 11, 2021	59,846.23	60,790.55	59,289.80	60,204.96	60,204.96	46,280,252,580
Apr 10, 2021	58,253.78	61,276.66	58,038.71	59,793.23	59,793.23	58,238,470,525
Apr 09, 2021	58,326.56	58,937.05	57,807.86	58,245.00	58,245.00	46,655,208,546
Apr 08, 2021	56,099.91	58,338.74	55,879.09	58,323.95	58,323.95	53,053,855,641
Apr 07, 2021	58,186.51	58,731.14	55,604.02	56,048.94	56,048.94	75,645,303,584
Apr 06, 2021	59,171.93	59,479.58	57,646.81	58,192.36	58,192.36	66,058,027,988
Apr 05, 2021	58,760.88	59,891.30	57,694.82	59,057.88	59,057.88	60,706,272,115
Apr 04, 2021	57,604.84	58,913.75	57,168.68	58,758.55	58,758.55	50,749,662,970
Apr 03, 2021	59,397.41	60,110.27	57,603.89	57,603.89	57,603.89	59,641,344,484
Apr 02, 2021	59,098.88	60,267.19	58,869.28	59,384.31	59,384.31	58,727,860,620
Apr 01, 2021	58,926.56	59,586.07	58,505.28	59,095.81	59,095.81	61,669,163,792
Mar 31, 2021	58,930.28	59,930.03	57,726.42	58,918.83	58,918.83	65,520,826,225
Mar 30, 2021	57,750.13	59,447.22	57,251.55	58,917.69	58,917.69	54,414,116,432
Mar 29, 2021	55,947.90	58,342.10	55,139.34	57,750.20	57,750.20	57,625,587,027
Mar 28, 2021	55,974.94	56,610.31	55,071.11	55,950.75	55,950.75	47,686,580,918
Mar 27, 2021	55,137.57	56,568.21	54,242.91	55,973.51	55,973.51	47,266,542,233
Mar 26, 2021	51,683.01	55,137.31	51,579.86	55,137.31	55,137.31	56,652,197,978
Mar 25, 2021	52,726.75	53,392.39	50,856.57	51,704.16	51,704.16	67,999,812,841
Mar 24, 2021	54,710.49	57,262.38	52,514.33	52,774.27	52,774.27	70,567,223,787
Mar 23, 2021	54,511.66	55,985.44	53,470.70	54,738.95	54,738.95	56,435,023,914
Mar 22, 2021	57,517.89	58,471.48	54,288.16	54,529.14	54,529.14	56,521,454,974
Mar 21, 2021	58,309.91	58,767.90	56,005.62	57,523.42	57,523.42	51,943,414,539
Mar 20, 2021	58,332.26	60,031.29	58,213.30	58,313.64	58,313.64	50,361,731,222
Mar 19, 2021	57,850.44	59,498.38	56,643.70	58,346.65	58,346.65	49,063,873,786
Mar 18, 2021	58,893.08	60,116.25	54,253.58	57,858.92	57,858.92	55,746,041,000
Mar 17, 2021	56,825.83	58,969.82	54,528.63	58,870.89	58,870.89	60,258,313,191
Mar 16, 2021	55,840.79	56,833.18	53,555.03	56,804.90	56,804.90	59,749,798,599
Mar 15, 2021	59,267.43	60,540.99	55,393.16	55,907.20	55,907.20	66,419,369,890
Mar 14, 2021	61,221.13	61,597.92	59,302.32	59,302.32	59,302.32	43,901,225,564
Mar 13, 2021	57,343.37	61,683.86	56,217.97	61,243.09	61,243.09	60,669,829,814
Mar 12, 2021	57,821.22	57,996.62	55,376.65	57,332.09	57,332.09	55,689,944,702
Mar 11, 2021	55,963.18	58,091.06	54,484.59	57,805.12	57,805.12	56,772,343,595
Mar 10, 2021	54,824.01	57,258.25	53,290.89	56,008.55	56,008.55	57,295,577,614
Mar 09, 2021	52,272.97	54,824.12	51,981.83	54,824.12	54,824.12	50,912,227,385
Mar 08, 2021	51,174.12	52,314.07	49,506.05	52,246.52	52,246.52	48,597,428,048
Mar 07, 2021	48,918.68	51,384.37	48,918.68	51,206.69	51,206.69	43,137,459,378
Mar 06, 2021	48,899.23	49,147.22	47,257.53	48,912.38	48,912.38	34,363,564,661
Mar 05, 2021	48,527.03	49,396.43	46,542.52	48,927.30	48,927.30	48,625,928,883
Mar 04, 2021	50,522.30	51,735.09	47,656.93	48,561.17	48,561.17	52,343,816,680
Mar 03, 2021	48,415.82	52,535.14	48,274.32	50,538.24	50,538.24	53,220,811,975
Mar 02, 2021	49,612.11	50,127.51	47,228.84	48,378.99	48,378.99	47,530,897,720
Mar 01, 2021	45,159.50	49,784.02	45,115.09	49,631.24	49,631.24	53,891,300,112
Feb 28, 2021	46,194.02	46,716.43	43,241.62	45,137.77	45,137.77	53,443,887,451
Feb 27, 2021	46,344.77	48,253.27	45,269.03	46,188.45	46,188.45	45,910,946,382
Feb 26, 2021	47,180.46	48,370.79	44,454.84	46,339.76	46,339.76	350,967,941,479
Feb 25, 2021	49,709.08	51,948.97	47,093.85	47,093.85	47,093.85	54,506,565,949
Feb 24, 2021	48,835.09	51,290.14	47,213.50	49,705.33	49,705.33	63,695,521,388
Feb 23, 2021	54,204.93	54,204.93	45,290.59	48,824.43	48,824.43	106,102,492,824
Feb 22, 2021	57,532.74	57,533.39	48,967.57	54,207.32	54,207.32	92,052,420,332
Feb 21, 2021	56,068.57	58,330.57	55,672.61	57,539.95	57,539.95	51,897,585,191
Feb 20, 2021	55,887.34	57,505.23	54,626.56	56,099.52	56,099.52	68,145,460,026
Feb 19, 2021	51,675.98	56,113.65	50,937.28	55,888.13	55,888.13	63,495,496,918
Feb 18, 2021	52,140.97	52,474.11	51,015.77	51,679.80	51,679.80	52,054,723,579
Feb 17, 2021	49,207.28	52,533.91	49,072.38	52,149.01	52,149.01	80,820,545,404
Feb 16, 2021	47,944.46	50,341.10	47,201.30	49,199.87	49,199.87	77,049,582,886
Feb 15, 2021	48,696.54	48,875.57	46,347.48	47,945.06	47,945.06	77,069,903,166
Feb 14, 2021	47,114.51	49,487.64	47,114.51	48,717.29	48,717.29	71,248,675,228
Feb 13, 2021	47,491.20	48,047.75	46,392.28	47,105.52	47,105.52	70,250,456,155
